filepath,split,tasks/case category,tasks/malignancy,original_filepath,original_split,case category,malignancy,mask_path,original_image_size,original_mask_path
images/000595.tiff,train,2,1,malignant/malignant (52).png,train,malignant,malignant finding,masks/000595.tiff,"(552, 462)",malignant/malignant (52)_mask.png
images/000596.tiff,val,2,1,malignant/malignant (53).png,train,malignant,malignant finding,masks/000596.tiff,"(569, 471)",malignant/malignant (53)_mask.png
images/000597.tiff,train,2,1,malignant/malignant (54).png,train,malignant,malignant finding,masks/000597.tiff,"(777, 580)",malignant/malignant (54)_mask.png
images/000598.tiff,train,2,1,malignant/malignant (55).png,train,malignant,malignant finding,masks/000598.tiff,"(786, 556)",malignant/malignant (55)_mask.png
images/000599.tiff,train,2,1,malignant/malignant (56).png,train,malignant,malignant finding,masks/000599.tiff,"(690, 538)",malignant/malignant (56)_mask.png
images/000600.tiff,test,2,1,malignant/malignant (57).png,train,malignant,malignant finding,masks/000600.tiff,"(717, 533)",malignant/malignant (57)_mask.png
images/000601.tiff,train,2,1,malignant/malignant (58).png,train,malignant,malignant finding,masks/000601.tiff,"(688, 558)",malignant/malignant (58)_mask.png
images/000602.tiff,train,2,1,malignant/malignant (59).png,train,malignant,malignant finding,masks/000602.tiff,"(682, 561)",malignant/malignant (59)_mask.png
images/000603.tiff,train,2,1,malignant/malignant (6).png,train,malignant,malignant finding,masks/000603.tiff,"(432, 478)",malignant/malignant (6)_mask.png
images/000604.tiff,val,2,1,malignant/malignant (60).png,train,malignant,malignant finding,masks/000604.tiff,"(681, 559)",malignant/malignant (60)_mask.png
images/000605.tiff,train,2,1,malignant/malignant (61).png,train,malignant,malignant finding,masks/000605.tiff,"(566, 462)",malignant/malignant (61)_mask.png
images/000606.tiff,train,2,1,malignant/malignant (62).png,train,malignant,malignant finding,masks/000606.tiff,"(693, 565)",malignant/malignant (62)_mask.png
images/000607.tiff,train,2,1,malignant/malignant (63).png,train,malignant,malignant finding,masks/000607.tiff,"(795, 572)",malignant/malignant (63)_mask.png
images/000608.tiff,train,2,1,malignant/malignant (64).png,train,malignant,malignant finding,masks/000608.tiff,"(772, 479)",malignant/malignant (64)_mask.png
images/000609.tiff,val,2,1,malignant/malignant (65).png,train,malignant,malignant finding,masks/000609.tiff,"(922, 584)",malignant/malignant (65)_mask.png
images/000610.tiff,train,2,1,malignant/malignant (66).png,train,malignant,malignant finding,masks/000610.tiff,"(655, 584)",malignant/malignant (66)_mask.png
images/000611.tiff,train,2,1,malignant/malignant (67).png,train,malignant,malignant finding,masks/000611.tiff,"(946, 604)",malignant/malignant (67)_mask.png
images/000612.tiff,test,2,1,malignant/malignant (68).png,train,malignant,malignant finding,masks/000612.tiff,"(574, 464)",malignant/malignant (68)_mask.png
images/000613.tiff,train,2,1,malignant/malignant (69).png,train,malignant,malignant finding,masks/000613.tiff,"(646, 461)",malignant/malignant (69)_mask.png
images/000614.tiff,test,2,1,malignant/malignant (7).png,train,malignant,malignant finding,masks/000614.tiff,"(432, 474)",malignant/malignant (7)_mask.png
images/000615.tiff,train,2,1,malignant/malignant (70).png,train,malignant,malignant finding,masks/000615.tiff,"(668, 463)",malignant/malignant (70)_mask.png
images/000616.tiff,train,2,1,malignant/malignant (71).png,train,malignant,malignant finding,masks/000616.tiff,"(528, 592)",malignant/malignant (71)_mask.png
images/000617.tiff,val,2,1,malignant/malignant (72).png,train,malignant,malignant finding,masks/000617.tiff,"(528, 598)",malignant/malignant (72)_mask.png
images/000618.tiff,val,2,1,malignant/malignant (73).png,train,malignant,malignant finding,masks/000618.tiff,"(549, 474)",malignant/malignant (73)_mask.png
images/000619.tiff,test,2,1,malignant/malignant (74).png,train,malignant,malignant finding,masks/000619.tiff,"(558, 464)",malignant/malignant (74)_mask.png
images/000620.tiff,train,2,1,malignant/malignant (75).png,train,malignant,malignant finding,masks/000620.tiff,"(441, 412)",malignant/malignant (75)_mask.png
images/000621.tiff,val,2,1,malignant/malignant (76).png,train,malignant,malignant finding,masks/000621.tiff,"(769, 494)",malignant/malignant (76)_mask.png
images/000622.tiff,train,2,1,malignant/malignant (77).png,train,malignant,malignant finding,masks/000622.tiff,"(801, 587)",malignant/malignant (77)_mask.png
images/000623.tiff,train,2,1,malignant/malignant (78).png,train,malignant,malignant finding,masks/000623.tiff,"(880, 567)",malignant/malignant (78)_mask.png
images/000624.tiff,train,2,1,malignant/malignant (79).png,train,malignant,malignant finding,masks/000624.tiff,"(564, 468)",malignant/malignant (79)_mask.png
images/000625.tiff,train,2,1,malignant/malignant (8).png,train,malignant,malignant finding,masks/000625.tiff,"(426, 473)",malignant/malignant (8)_mask.png
images/000626.tiff,train,2,1,malignant/malignant (80).png,train,malignant,malignant finding,masks/000626.tiff,"(643, 443)",malignant/malignant (80)_mask.png
images/000627.tiff,train,2,1,malignant/malignant (81).png,train,malignant,malignant finding,masks/000627.tiff,"(764, 452)",malignant/malignant (81)_mask.png
images/000628.tiff,train,2,1,malignant/malignant (82).png,train,malignant,malignant finding,masks/000628.tiff,"(569, 459)",malignant/malignant (82)_mask.png
images/000629.tiff,train,2,1,malignant/malignant (83).png,train,malignant,malignant finding,masks/000629.tiff,"(654, 616)",malignant/malignant (83)_mask.png
images/000630.tiff,train,2,1,malignant/malignant (84).png,train,malignant,malignant finding,masks/000630.tiff,"(649, 612)",malignant/malignant (84)_mask.png
images/000631.tiff,train,2,1,malignant/malignant (85).png,train,malignant,malignant finding,masks/000631.tiff,"(733, 485)",malignant/malignant (85)_mask.png
images/000632.tiff,train,2,1,malignant/malignant (86).png,train,malignant,malignant finding,masks/000632.tiff,"(735, 483)",malignant/malignant (86)_mask.png
images/000633.tiff,train,2,1,malignant/malignant (87).png,train,malignant,malignant finding,masks/000633.tiff,"(561, 499)",malignant/malignant (87)_mask.png
images/000634.tiff,val,2,1,malignant/malignant (88).png,train,malignant,malignant finding,masks/000634.tiff,"(775, 591)",malignant/malignant (88)_mask.png
images/000635.tiff,train,2,1,malignant/malignant (89).png,train,malignant,malignant finding,masks/000635.tiff,"(786, 585)",malignant/malignant (89)_mask.png
images/000636.tiff,train,2,1,malignant/malignant (9).png,train,malignant,malignant finding,masks/000636.tiff,"(430, 480)",malignant/malignant (9)_mask.png
images/000637.tiff,train,2,1,malignant/malignant (90).png,train,malignant,malignant finding,masks/000637.tiff,"(783, 587)",malignant/malignant (90)_mask.png
images/000638.tiff,train,2,1,malignant/malignant (91).png,train,malignant,malignant finding,masks/000638.tiff,"(550, 494)",malignant/malignant (91)_mask.png
images/000639.tiff,val,2,1,malignant/malignant (92).png,train,malignant,malignant finding,masks/000639.tiff,"(617, 581)",malignant/malignant (92)_mask.png
images/000640.tiff,train,2,1,malignant/malignant (93).png,train,malignant,malignant finding,masks/000640.tiff,"(554, 470)",malignant/malignant (93)_mask.png
images/000641.tiff,train,2,1,malignant/malignant (94).png,train,malignant,malignant finding,masks/000641.tiff,"(564, 452)",malignant/malignant (94)_mask.png
images/000642.tiff,test,2,1,malignant/malignant (95).png,train,malignant,malignant finding,masks/000642.tiff,"(781, 486)",malignant/malignant (95)_mask.png
images/000643.tiff,val,2,1,malignant/malignant (96).png,train,malignant,malignant finding,masks/000643.tiff,"(560, 483)",malignant/malignant (96)_mask.png
images/000644.tiff,train,2,1,malignant/malignant (97).png,train,malignant,malignant finding,masks/000644.tiff,"(583, 486)",malignant/malignant (97)_mask.png
images/000645.tiff,val,2,1,malignant/malignant (98).png,train,malignant,malignant finding,masks/000645.tiff,"(770, 486)",malignant/malignant (98)_mask.png
images/000646.tiff,test,2,1,malignant/malignant (99).png,train,malignant,malignant finding,masks/000646.tiff,"(550, 486)",malignant/malignant (99)_mask.png
images/000647.tiff,test,0,0,normal/normal (1).png,train,normal,no malignant finding,masks/000647.tiff,"(568, 470)",normal/normal (1)_mask.png
images/000648.tiff,train,0,0,normal/normal (10).png,train,normal,no malignant finding,masks/000648.tiff,"(501, 485)",normal/normal (10)_mask.png
images/000649.tiff,train,0,0,normal/normal (100).png,train,normal,no malignant finding,masks/000649.tiff,"(690, 574)",normal/normal (100)_mask.png
images/000650.tiff,train,0,0,normal/normal (101).png,train,normal,no malignant finding,masks/000650.tiff,"(678, 572)",normal/normal (101)_mask.png
images/000651.tiff,train,0,0,normal/normal (102).png,train,normal,no malignant finding,masks/000651.tiff,"(770, 576)",normal/normal (102)_mask.png
images/000652.tiff,train,0,0,normal/normal (103).png,train,normal,no malignant finding,masks/000652.tiff,"(772, 574)",normal/normal (103)_mask.png
images/000653.tiff,train,0,0,normal/normal (104).png,train,normal,no malignant finding,masks/000653.tiff,"(550, 471)",normal/normal (104)_mask.png
images/000654.tiff,train,0,0,normal/normal (105).png,train,normal,no malignant finding,masks/000654.tiff,"(562, 463)",normal/normal (105)_mask.png
images/000655.tiff,train,0,0,normal/normal (106).png,train,normal,no malignant finding,masks/000655.tiff,"(558, 468)",normal/normal (106)_mask.png
images/000656.tiff,train,0,0,normal/normal (107).png,train,normal,no malignant finding,masks/000656.tiff,"(560, 468)",normal/normal (107)_mask.png
images/000657.tiff,train,0,0,normal/normal (108).png,train,normal,no malignant finding,masks/000657.tiff,"(770, 589)",normal/normal (108)_mask.png
images/000658.tiff,train,0,0,normal/normal (109).png,train,normal,no malignant finding,masks/000658.tiff,"(557, 475)",normal/normal (109)_mask.png
images/000659.tiff,train,0,0,normal/normal (11).png,train,normal,no malignant finding,masks/000659.tiff,"(752, 576)",normal/normal (11)_mask.png
images/000660.tiff,test,0,0,normal/normal (110).png,train,normal,no malignant finding,masks/000660.tiff,"(552, 468)",normal/normal (110)_mask.png
images/000661.tiff,test,0,0,normal/normal (111).png,train,normal,no malignant finding,masks/000661.tiff,"(913, 663)",normal/normal (111)_mask.png
images/000662.tiff,test,0,0,normal/normal (112).png,train,normal,no malignant finding,masks/000662.tiff,"(929, 655)",normal/normal (112)_mask.png
images/000663.tiff,test,0,0,normal/normal (113).png,train,normal,no malignant finding,masks/000663.tiff,"(948, 704)",normal/normal (113)_mask.png
images/000664.tiff,train,0,0,normal/normal (114).png,train,normal,no malignant finding,masks/000664.tiff,"(916, 700)",normal/normal (114)_mask.png
images/000665.tiff,val,0,0,normal/normal (115).png,train,normal,no malignant finding,masks/000665.tiff,"(556, 494)",normal/normal (115)_mask.png
images/000666.tiff,train,0,0,normal/normal (116).png,train,normal,no malignant finding,masks/000666.tiff,"(785, 585)",normal/normal (116)_mask.png
images/000667.tiff,test,0,0,normal/normal (117).png,train,normal,no malignant finding,masks/000667.tiff,"(770, 574)",normal/normal (117)_mask.png
images/000668.tiff,train,0,0,normal/normal (118).png,train,normal,no malignant finding,masks/000668.tiff,"(928, 695)",normal/normal (118)_mask.png
images/000669.tiff,test,0,0,normal/normal (119).png,train,normal,no malignant finding,masks/000669.tiff,"(552, 486)",normal/normal (119)_mask.png
images/000670.tiff,train,0,0,normal/normal (12).png,train,normal,no malignant finding,masks/000670.tiff,"(779, 583)",normal/normal (12)_mask.png
images/000671.tiff,train,0,0,normal/normal (120).png,train,normal,no malignant finding,masks/000671.tiff,"(772, 578)",normal/normal (120)_mask.png
images/000672.tiff,train,0,0,normal/normal (121).png,train,normal,no malignant finding,masks/000672.tiff,"(550, 465)",normal/normal (121)_mask.png
images/000673.tiff,train,0,0,normal/normal (122).png,train,normal,no malignant finding,masks/000673.tiff,"(766, 578)",normal/normal (122)_mask.png
images/000674.tiff,test,0,0,normal/normal (123).png,train,normal,no malignant finding,masks/000674.tiff,"(685, 558)",normal/normal (123)_mask.png
images/000675.tiff,train,0,0,normal/normal (124).png,train,normal,no malignant finding,masks/000675.tiff,"(811, 712)",normal/normal (124)_mask.png
images/000676.tiff,train,0,0,normal/normal (125).png,train,normal,no malignant finding,masks/000676.tiff,"(558, 471)",normal/normal (125)_mask.png
images/000677.tiff,train,0,0,normal/normal (126).png,train,normal,no malignant finding,masks/000677.tiff,"(765, 601)",normal/normal (126)_mask.png
images/000678.tiff,train,0,0,normal/normal (127).png,train,normal,no malignant finding,masks/000678.tiff,"(555, 467)",normal/normal (127)_mask.png
images/000679.tiff,train,0,0,normal/normal (128).png,train,normal,no malignant finding,masks/000679.tiff,"(622, 596)",normal/normal (128)_mask.png
images/000680.tiff,val,0,0,normal/normal (129).png,train,normal,no malignant finding,masks/000680.tiff,"(617, 684)",normal/normal (129)_mask.png
images/000681.tiff,test,0,0,normal/normal (13).png,train,normal,no malignant finding,masks/000681.tiff,"(779, 574)",normal/normal (13)_mask.png
images/000682.tiff,train,0,0,normal/normal (130).png,train,normal,no malignant finding,masks/000682.tiff,"(739, 477)",normal/normal (130)_mask.png
images/000683.tiff,train,0,0,normal/normal (131).png,train,normal,no malignant finding,masks/000683.tiff,"(669, 574)",normal/normal (131)_mask.png
images/000684.tiff,train,0,0,normal/normal (132).png,train,normal,no malignant finding,masks/000684.tiff,"(857, 700)",normal/normal (132)_mask.png
images/000685.tiff,train,0,0,normal/normal (133).png,train,normal,no malignant finding,masks/000685.tiff,"(560, 471)",normal/normal (133)_mask.png
images/000686.tiff,test,0,0,normal/normal (14).png,train,normal,no malignant finding,masks/000686.tiff,"(765, 581)",normal/normal (14)_mask.png
images/000687.tiff,train,0,0,normal/normal (15).png,train,normal,no malignant finding,masks/000687.tiff,"(554, 464)",normal/normal (15)_mask.png
images/000688.tiff,test,0,0,normal/normal (16).png,train,normal,no malignant finding,masks/000688.tiff,"(566, 464)",normal/normal (16)_mask.png
images/000689.tiff,train,0,0,normal/normal (17).png,train,normal,no malignant finding,masks/000689.tiff,"(560, 465)",normal/normal (17)_mask.png
images/000690.tiff,train,0,0,normal/normal (18).png,train,normal,no malignant finding,masks/000690.tiff,"(562, 473)",normal/normal (18)_mask.png
images/000691.tiff,train,0,0,normal/normal (19).png,train,normal,no malignant finding,masks/000691.tiff,"(660, 566)",normal/normal (19)_mask.png
images/000692.tiff,train,0,0,normal/normal (2).png,train,normal,no malignant finding,masks/000692.tiff,"(552, 471)",normal/normal (2)_mask.png
images/000693.tiff,val,0,0,normal/normal (20).png,train,normal,no malignant finding,masks/000693.tiff,"(851, 687)",normal/normal (20)_mask.png
images/000694.tiff,val,0,0,normal/normal (21).png,train,normal,no malignant finding,masks/000694.tiff,"(545, 463)",normal/normal (21)_mask.png
images/000695.tiff,train,0,0,normal/normal (22).png,train,normal,no malignant finding,masks/000695.tiff,"(552, 470)",normal/normal (22)_mask.png
images/000696.tiff,train,0,0,normal/normal (23).png,train,normal,no malignant finding,masks/000696.tiff,"(763, 578)",normal/normal (23)_mask.png
images/000697.tiff,test,0,0,normal/normal (24).png,train,normal,no malignant finding,masks/000697.tiff,"(626, 573)",normal/normal (24)_mask.png
images/000698.tiff,val,0,0,normal/normal (25).png,train,normal,no malignant finding,masks/000698.tiff,"(781, 571)",normal/normal (25)_mask.png
images/000699.tiff,test,0,0,normal/normal (26).png,train,normal,no malignant finding,masks/000699.tiff,"(738, 475)",normal/normal (26)_mask.png
images/000700.tiff,test,0,0,normal/normal (27).png,train,normal,no malignant finding,masks/000700.tiff,"(804, 707)",normal/normal (27)_mask.png
images/000701.tiff,train,0,0,normal/normal (28).png,train,normal,no malignant finding,masks/000701.tiff,"(761, 619)",normal/normal (28)_mask.png
images/000702.tiff,test,0,0,normal/normal (29).png,train,normal,no malignant finding,masks/000702.tiff,"(679, 567)",normal/normal (29)_mask.png
images/000703.tiff,test,0,0,normal/normal (3).png,train,normal,no malignant finding,masks/000703.tiff,"(554, 465)",normal/normal (3)_mask.png
images/000704.tiff,train,0,0,normal/normal (30).png,train,normal,no malignant finding,masks/000704.tiff,"(550, 490)",normal/normal (30)_mask.png
images/000705.tiff,train,0,0,normal/normal (31).png,train,normal,no malignant finding,masks/000705.tiff,"(547, 473)",normal/normal (31)_mask.png
images/000706.tiff,train,0,0,normal/normal (32).png,train,normal,no malignant finding,masks/000706.tiff,"(557, 470)",normal/normal (32)_mask.png
images/000707.tiff,train,0,0,normal/normal (33).png,train,normal,no malignant finding,masks/000707.tiff,"(777, 587)",normal/normal (33)_mask.png
images/000708.tiff,val,0,0,normal/normal (34).png,train,normal,no malignant finding,masks/000708.tiff,"(779, 576)",normal/normal (34)_mask.png
images/000709.tiff,train,0,0,normal/normal (35).png,train,normal,no malignant finding,masks/000709.tiff,"(616, 688)",normal/normal (35)_mask.png
images/000710.tiff,val,0,0,normal/normal (36).png,train,normal,no malignant finding,masks/000710.tiff,"(812, 705)",normal/normal (36)_mask.png
images/000711.tiff,train,0,0,normal/normal (37).png,train,normal,no malignant finding,masks/000711.tiff,"(816, 709)",normal/normal (37)_mask.png
images/000712.tiff,train,0,0,normal/normal (38).png,train,normal,no malignant finding,masks/000712.tiff,"(763, 619)",normal/normal (38)_mask.png
images/000713.tiff,val,0,0,normal/normal (39).png,train,normal,no malignant finding,masks/000713.tiff,"(757, 618)",normal/normal (39)_mask.png
images/000714.tiff,train,0,0,normal/normal (4).png,train,normal,no malignant finding,masks/000714.tiff,"(578, 434)",normal/normal (4)_mask.png
images/000715.tiff,train,0,0,normal/normal (40).png,train,normal,no malignant finding,masks/000715.tiff,"(763, 598)",normal/normal (40)_mask.png
images/000716.tiff,train,0,0,normal/normal (41).png,train,normal,no malignant finding,masks/000716.tiff,"(761, 600)",normal/normal (41)_mask.png
images/000717.tiff,train,0,0,normal/normal (42).png,train,normal,no malignant finding,masks/000717.tiff,"(763, 611)",normal/normal (42)_mask.png
images/000718.tiff,train,0,0,normal/normal (43).png,train,normal,no malignant finding,masks/000718.tiff,"(759, 592)",normal/normal (43)_mask.png
images/000719.tiff,train,0,0,normal/normal (44).png,train,normal,no malignant finding,masks/000719.tiff,"(761, 618)",normal/normal (44)_mask.png
images/000720.tiff,train,0,0,normal/normal (45).png,train,normal,no malignant finding,masks/000720.tiff,"(767, 601)",normal/normal (45)_mask.png
images/000721.tiff,test,0,0,normal/normal (46).png,train,normal,no malignant finding,masks/000721.tiff,"(393, 310)",normal/normal (46)_mask.png
images/000722.tiff,train,0,0,normal/normal (47).png,train,normal,no malignant finding,masks/000722.tiff,"(391, 313)",normal/normal (47)_mask.png
images/000723.tiff,val,0,0,normal/normal (48).png,train,normal,no malignant finding,masks/000723.tiff,"(392, 312)",normal/normal (48)_mask.png
images/000724.tiff,train,0,0,normal/normal (49).png,train,normal,no malignant finding,masks/000724.tiff,"(396, 316)",normal/normal (49)_mask.png
images/000725.tiff,train,0,0,normal/normal (5).png,train,normal,no malignant finding,masks/000725.tiff,"(765, 573)",normal/normal (5)_mask.png
images/000726.tiff,train,0,0,normal/normal (50).png,train,normal,no malignant finding,masks/000726.tiff,"(392, 310)",normal/normal (50)_mask.png
images/000727.tiff,train,0,0,normal/normal (51).png,train,normal,no malignant finding,masks/000727.tiff,"(554, 490)",normal/normal (51)_mask.png
images/000728.tiff,test,0,0,normal/normal (52).png,train,normal,no malignant finding,masks/000728.tiff,"(552, 487)",normal/normal (52)_mask.png
images/000729.tiff,train,0,0,normal/normal (53).png,train,normal,no malignant finding,masks/000729.tiff,"(757, 648)",normal/normal (53)_mask.png
images/000730.tiff,train,0,0,normal/normal (54).png,train,normal,no malignant finding,masks/000730.tiff,"(554, 492)",normal/normal (54)_mask.png
images/000731.tiff,train,0,0,normal/normal (55).png,train,normal,no malignant finding,masks/000731.tiff,"(557, 491)",normal/normal (55)_mask.png
images/000732.tiff,train,0,0,normal/normal (56).png,train,normal,no malignant finding,masks/000732.tiff,"(763, 598)",normal/normal (56)_mask.png
images/000733.tiff,test,0,0,normal/normal (57).png,train,normal,no malignant finding,masks/000733.tiff,"(548, 490)",normal/normal (57)_mask.png
images/000734.tiff,train,0,0,normal/normal (58).png,train,normal,no malignant finding,masks/000734.tiff,"(554, 487)",normal/normal (58)_mask.png
images/000735.tiff,train,0,0,normal/normal (59).png,train,normal,no malignant finding,masks/000735.tiff,"(765, 621)",normal/normal (59)_mask.png
images/000736.tiff,train,0,0,normal/normal (6).png,train,normal,no malignant finding,masks/000736.tiff,"(776, 574)",normal/normal (6)_mask.png
images/000737.tiff,val,0,0,normal/normal (60).png,train,normal,no malignant finding,masks/000737.tiff,"(552, 486)",normal/normal (60)_mask.png
images/000738.tiff,train,0,0,normal/normal (61).png,train,normal,no malignant finding,masks/000738.tiff,"(752, 601)",normal/normal (61)_mask.png
images/000739.tiff,test,0,0,normal/normal (62).png,train,normal,no malignant finding,masks/000739.tiff,"(763, 598)",normal/normal (62)_mask.png
images/000740.tiff,val,0,0,normal/normal (63).png,train,normal,no malignant finding,masks/000740.tiff,"(558, 467)",normal/normal (63)_mask.png
images/000741.tiff,train,0,0,normal/normal (64).png,train,normal,no malignant finding,masks/000741.tiff,"(558, 470)",normal/normal (64)_mask.png
images/000742.tiff,train,0,0,normal/normal (65).png,train,normal,no malignant finding,masks/000742.tiff,"(670, 570)",normal/normal (65)_mask.png
images/000743.tiff,train,0,0,normal/normal (66).png,train,normal,no malignant finding,masks/000743.tiff,"(561, 468)",normal/normal (66)_mask.png
images/000744.tiff,val,0,0,normal/normal (67).png,train,normal,no malignant finding,masks/000744.tiff,"(545, 493)",normal/normal (67)_mask.png
images/000745.tiff,train,0,0,normal/normal (68).png,train,normal,no malignant finding,masks/000745.tiff,"(558, 488)",normal/normal (68)_mask.png
images/000746.tiff,train,0,0,normal/normal (69).png,train,normal,no malignant finding,masks/000746.tiff,"(556, 487)",normal/normal (69)_mask.png
images/000747.tiff,test,0,0,normal/normal (7).png,train,normal,no malignant finding,masks/000747.tiff,"(770, 585)",normal/normal (7)_mask.png
images/000748.tiff,train,0,0,normal/normal (70).png,train,normal,no malignant finding,masks/000748.tiff,"(557, 471)",normal/normal (70)_mask.png
images/000749.tiff,train,0,0,normal/normal (71).png,train,normal,no malignant finding,masks/000749.tiff,"(547, 470)",normal/normal (71)_mask.png
images/000750.tiff,train,0,0,normal/normal (72).png,train,normal,no malignant finding,masks/000750.tiff,"(916, 692)",normal/normal (72)_mask.png
images/000751.tiff,train,0,0,normal/normal (73).png,train,normal,no malignant finding,masks/000751.tiff,"(509, 474)",normal/normal (73)_mask.png
images/000752.tiff,train,0,0,normal/normal (74).png,train,normal,no malignant finding,masks/000752.tiff,"(558, 467)",normal/normal (74)_mask.png
images/000753.tiff,train,0,0,normal/normal (75).png,train,normal,no malignant finding,masks/000753.tiff,"(556, 467)",normal/normal (75)_mask.png
images/000754.tiff,train,0,0,normal/normal (76).png,train,normal,no malignant finding,masks/000754.tiff,"(555, 469)",normal/normal (76)_mask.png
images/000755.tiff,train,0,0,normal/normal (77).png,train,normal,no malignant finding,masks/000755.tiff,"(560, 471)",normal/normal (77)_mask.png
images/000756.tiff,val,0,0,normal/normal (78).png,train,normal,no malignant finding,masks/000756.tiff,"(731, 478)",normal/normal (78)_mask.png
images/000757.tiff,train,0,0,normal/normal (79).png,train,normal,no malignant finding,masks/000757.tiff,"(703, 471)",normal/normal (79)_mask.png
images/000758.tiff,train,0,0,normal/normal (8).png,train,normal,no malignant finding,masks/000758.tiff,"(775, 587)",normal/normal (8)_mask.png
images/000759.tiff,test,0,0,normal/normal (80).png,train,normal,no malignant finding,masks/000759.tiff,"(562, 470)",normal/normal (80)_mask.png
images/000760.tiff,train,0,0,normal/normal (81).png,train,normal,no malignant finding,masks/000760.tiff,"(767, 587)",normal/normal (81)_mask.png
images/000761.tiff,test,0,0,normal/normal (82).png,train,normal,no malignant finding,masks/000761.tiff,"(560, 468)",normal/normal (82)_mask.png
images/000762.tiff,test,0,0,normal/normal (83).png,train,normal,no malignant finding,masks/000762.tiff,"(619, 576)",normal/normal (83)_mask.png
images/000763.tiff,train,0,0,normal/normal (84).png,train,normal,no malignant finding,masks/000763.tiff,"(509, 477)",normal/normal (84)_mask.png
images/000764.tiff,train,0,0,normal/normal (85).png,train,normal,no malignant finding,masks/000764.tiff,"(557, 464)",normal/normal (85)_mask.png
images/000765.tiff,train,0,0,normal/normal (86).png,train,normal,no malignant finding,masks/000765.tiff,"(552, 469)",normal/normal (86)_mask.png
images/000766.tiff,train,0,0,normal/normal (87).png,train,normal,no malignant finding,masks/000766.tiff,"(552, 467)",normal/normal (87)_mask.png
images/000767.tiff,train,0,0,normal/normal (88).png,train,normal,no malignant finding,masks/000767.tiff,"(560, 463)",normal/normal (88)_mask.png
images/000768.tiff,test,0,0,normal/normal (89).png,train,normal,no malignant finding,masks/000768.tiff,"(558, 467)",normal/normal (89)_mask.png
images/000769.tiff,train,0,0,normal/normal (9).png,train,normal,no malignant finding,masks/000769.tiff,"(495, 491)",normal/normal (9)_mask.png
images/000770.tiff,train,0,0,normal/normal (90).png,train,normal,no malignant finding,masks/000770.tiff,"(558, 496)",normal/normal (90)_mask.png
images/000771.tiff,train,0,0,normal/normal (91).png,train,normal,no malignant finding,masks/000771.tiff,"(558, 493)",normal/normal (91)_mask.png
images/000772.tiff,train,0,0,normal/normal (92).png,train,normal,no malignant finding,masks/000772.tiff,"(554, 486)",normal/normal (92)_mask.png
images/000773.tiff,test,0,0,normal/normal (93).png,train,normal,no malignant finding,masks/000773.tiff,"(770, 578)",normal/normal (93)_mask.png
images/000774.tiff,train,0,0,normal/normal (94).png,train,normal,no malignant finding,masks/000774.tiff,"(678, 585)",normal/normal (94)_mask.png
images/000775.tiff,train,0,0,normal/normal (95).png,train,normal,no malignant finding,masks/000775.tiff,"(693, 582)",normal/normal (95)_mask.png
images/000776.tiff,train,0,0,normal/normal (96).png,train,normal,no malignant finding,masks/000776.tiff,"(687, 578)",normal/normal (96)_mask.png
images/000777.tiff,test,0,0,normal/normal (97).png,train,normal,no malignant finding,masks/000777.tiff,"(560, 470)",normal/normal (97)_mask.png
images/000778.tiff,train,0,0,normal/normal (98).png,train,normal,no malignant finding,masks/000778.tiff,"(562, 470)",normal/normal (98)_mask.png
images/000779.tiff,train,0,0,normal/normal (99).png,train,normal,no malignant finding,masks/000779.tiff,"(556, 468)",normal/normal (99)_mask.png
